name,faction,id,ship,points,upgradecount,uselesscount,uselesscost,upgrade00,upgrade01,upgrade02,upgrade03,upgrade04,upgrade05,upgrade06,upgrade07,upgrade08,upgrade09,agility,hull,shields,attack,initiative,useless00,useless01,useless02,useless03
Full-On,galacticempire,seynmarana,tielnfighter,30,0,0,0,,,,,,,,,,,3,3,0,2,4,,,,
Full-On,galacticempire,tempestsquadronpilot,tieadvancedx1,42,1,0,0,magpulsewarheads,,,,,,,,,,3,3,2,2,2,,,,
Fun Wok,resistance,resistancesympathizer,scavengedyt1300,60,0,0,0,,,,,,,,,,,1,8,3,3,2,,,,
Fun Wok,resistance,chewbacca-scavengedyt1300,scavengedyt1300,69,1,0,0,magpulsewarheads,,,,,,,,,,1,8,3,3,4,,,,
Fun Wok,resistance,rosetico,resistancetransportpod,31,1,0,0,patternanalyzer,,,,,,,,,,2,3,1,2,3,,,,
Fun Wok,resistance,bluesquadronrecruit,rz2awing,36,1,0,0,ionmissiles,,,,,,,,,,3,2,2,2,1,,,,
Gabriel Dennis,galacticrepublic,sinker,arc170starfighter,88,5,0,0,plasmatorpedoes,gnkgonkdroid,veterantailgunner,r2astromech,staticdischargevanes,,,,,,1,6,3,3,3,,,,
Gabriel Dennis,galacticrepublic,104thbattalionpilot,arc170starfighter,42,0,0,0,,,,,,,,,,,1,6,3,3,2,,,,
Gabriel Dennis,galacticrepublic,anakinskywalker,delta7aethersprite,67,1,0,0,calibratedlasertargeting,,,,,,,,,,3,3,1,2,6,,,,
GamblerTuba,rebelalliance,bladesquadronveteran,asf01bwing,51,5,0,0,firecontrolsystem,tractorbeam,jammingbeam,electronicbaffle,stabilizedsfoils,,,,,,1,4,4,3,3,,,,
GamblerTuba,rebelalliance,kananjarrus,vcx100lightfreighter,115,6,0,0,advancedsensors,dorsalturret,chewbacca,k2so,veteranturretgunner,ghost,,,,,0,10,4,4,3,,,,
GamblerTuba,rebelalliance,lieutenantblount,z95af4headhunter,33,1,0,0,swarmtactics,,,,,,,,,,2,2,2,2,4,,,,
Garrett Blair,resistance,jarekyeager,fireball,51,6,2,1,marksmanship,homingmissiles,r2astromech,deadmansswitch,delayedfuses,kazsfireball,,,,,2,6,0,2,5,homingmissiles,delayedfuses,,
Garrett Blair,resistance,kazudaxiono,fireball,54,4,0,0,trickshot,r5astromech,contrabandcybernetics,sparepartscanisters,,,,,,,2,6,0,2,4,,,,
Garrett Blair,resistance,rosetico,resistancetransportpod,31,2,1,1,novicetechnician,delayedfuses,,,,,,,,,2,3,1,2,3,delayedfuses,,,
Garrett Blair,resistance,nodinchavdri,resistancetransport,62,6,0,0,patternanalyzer,autoblasters,advprotontorpedoes,novicetechnician,bbastromech,afterburners,,,,,1,5,3,2,2,,,,
Garrett Jost,scumandvillainy,ahhav,modifiedtielnfighter,30,0,0,0,,,,,,,,,,,3,3,0,2,3,,,,
Garrett Jost,scumandvillainy,hiredgun,btla4ywing,38,2,1,1,ioncannonturret,munitionsfailsafe,,,,,,,,,1,6,2,2,2,munitionsfailsafe,,,
Garrett Jost,scumandvillainy,graz,kihraxzfighter,48,1,0,0,deadmansswitch,,,,,,,,,,2,5,1,3,4,,,,
Garrett Jost,scumandvillainy,blacksunassassin,starviperclassattackplatform,56,1,0,0,virago,,,,,,,,,,3,4,2,3,3,,,,
Garrett Jost,scumandvillainy,l337-escapecraft,escapecraft,26,0,0,0,,,,,,,,,,,2,2,2,2,2,,,,
George Barker,separatistalliance,darkcourier,sithinfiltrator,81,4,0,0,protontorpedoes,perceptivecopilot,drk1probedroids,scimitar,,,,,,,1,6,4,3,2,,,,
George Barker,separatistalliance,technounionbomber,hyenaclassdroidbomber,36,2,0,0,advprotontorpedoes,homingmissiles,,,,,,,,,2,5,0,2,1,,,,
George Barker,separatistalliance,dfs311,vultureclassdroidfighter,25,1,0,0,electronicbaffle,,,,,,,,,,2,3,0,2,1,,,,
George Barker,separatistalliance,generalgrievous,belbullab22starfighter,55,2,0,0,tv94,soullessone,,,,,,,,,2,5,2,3,4,,,,
Greg Farrell / Farreg,galacticrepublic,ricolie,nabooroyaln1starfighter,50,2,0,0,passivesensors,r4p17,,,,,,,,,2,3,2,2,5,,,,
Greg Farrell / Farreg,galacticrepublic,jediknight,delta7aethersprite,44,2,0,0,precognitivereflexes,angleddeflectors,,,,,,,,,3,3,0,2,3,,,,
Greg Farrell / Farreg,galacticrepublic,plokoon,delta7aethersprite,44,0,0,0,,,,,,,,,,,3,3,1,2,5,,,,
Greg Farrell / Farreg,galacticrepublic,jediknight,delta7aethersprite,62,2,0,0,supernaturalreflexes,delta7b,,,,,,,,,2,3,3,3,3,,,,
Greg Jones,separatistalliance,wattambor,belbullab22starfighter,51,2,0,0,lonewolf,imperviumplating,,,,,,,,,2,3,2,3,3,,,,
Greg Jones,separatistalliance,dbs32c,hyenaclassdroidbomber,50,2,0,0,tv94,hullupgrade,,,,,,,,,2,6,0,2,3,,,,
Greg Jones,separatistalliance,dfs081,vultureclassdroidfighter,26,0,0,0,,,,,,,,,,,2,3,0,2,3,,,,
Greg Jones,separatistalliance,berwerkret,nantexclassstarfighter,40,0,0,0,,,,,,,,,,,3,4,0,3,5,,,,
Greg Jones,separatistalliance,baktoidprototype,hyenaclassdroidbomber,32,1,0,0,discordmissiles,,,,,,,,,,2,5,0,2,1,,,,
Greg Smith,rebelalliance,ezrabridger,attackshuttle,43,2,0,0,heightenedperception,phantom,,,,,,,,,2,3,1,3,3,,,,
Greg Smith,rebelalliance,roguesquadronescort,ewing,53,0,0,0,,,,,,,,,,,3,3,3,3,4,,,,
Greg Smith,rebelalliance,dutchvander,btla4ywing,51,2,0,0,ioncannonturret,r5d8,,,,,,,,,1,6,2,2,4,,,,
Greg Smith,rebelalliance,jekporkins,t65xwing,52,2,0,0,r2astromech,servomotorsfoils,,,,,,,,,2,4,2,3,4,,,,
Gregory Paul,galacticempire,vedfoslo,tieadvancedx1,48,2,0,0,predator,electronicbaffle,,,,,,,,,3,3,2,2,4,,,,
Gregory Paul,galacticempire,zertikstrom,tieadvancedx1,41,0,0,0,,,,,,,,,,,3,3,2,2,3,,,,
Gregory Paul,galacticempire,darthvader,tieadvancedx1,80,2,0,0,collisiondetector,protonrockets,,,,,,,,,3,3,2,2,6,,,,
Gregory Paul,galacticempire,baronoftheempire,tieadvancedv1,30,0,0,0,,,,,,,,,,,3,2,2,2,3,,,,
Hasan Khan,galacticempire,gammasquadronace,tiesabomber,44,2,0,0,barragerockets,proximitymines,,,,,,,,,2,6,0,2,3,,,,
Hasan Khan,galacticempire,lieutenantsai,lambdaclasst4ashuttle,51,2,1,2,firecontrolsystem,tacticalscrambler,,,,,,,,,1,6,4,3,3,firecontrolsystem,,,
Hasan Khan,galacticempire,seynmarana,tielnfighter,30,0,0,0,,,,,,,,,,,3,3,0,2,4,,,,
Hasan Khan,galacticempire,darthvader,tieadvancedx1,73,1,0,0,afterburners,,,,,,,,,,3,3,2,2,6,,,,
Heath Carruthers,galacticempire,coloneljendon,lambdaclasst4ashuttle,72,4,0,0,advancedsensors,heavylasercannon,ministertua,electronicbaffle,,,,,,,1,6,4,3,3,,,,
Heath Carruthers,galacticempire,majorvermeil,tiereaper,62,4,0,0,predator,freelanceslicer,directorkrennic,stealthdevice,,,,,,,1,6,2,3,4,,,,
Heath Carruthers,galacticempire,soontirfel,tieininterceptor,60,2,1,1,outmaneuver,munitionsfailsafe,,,,,,,,,3,3,0,3,6,munitionsfailsafe,,,
Hunter Borys,rebelalliance,wardensquadronpilot,btls8kwing,62,3,0,0,advprotontorpedoes,concussionmissiles,electroprotonbomb,,,,,,,,1,6,3,2,2,,,,
Hunter Borys,rebelalliance,kullbeesperado,t65xwing,46,1,0,0,servomotorsfoils,,,,,,,,,,2,4,2,3,4,,,,
Hunter Borys,rebelalliance,wullffwarro,auzituckgunship,56,0,0,0,,,,,,,,,,,1,6,2,3,4,,,,
Hunter Borys,rebelalliance,lieutenantblount,z95af4headhunter,36,1,0,0,concussionmissiles,,,,,,,,,,2,2,2,2,4,,,,
Ian Becker,rebelalliance,landocalrissian-modifiedyt1300lightfreighter,modifiedyt1300lightfreighter,95,3,1,1,veteranturretgunner,niennunb,delayedfuses,,,,,,,,1,8,5,3,5,delayedfuses,,,
Ian Becker,rebelalliance,corranhorn,ewing,76,1,0,0,advancedsensors,,,,,,,,,,3,3,3,3,5,,,,
Ian Becker,rebelalliance,talasquadronpilot,z95af4headhunter,24,0,0,0,,,,,,,,,,,2,2,2,2,2,,,,
Ian Campbell,separatistalliance,skakoanace,belbullab22starfighter,60,3,0,0,outmaneuver,kraken,soullessone,,,,,,,,2,5,2,3,3,,,,
Ian Campbell,separatistalliance,separatistdrone,vultureclassdroidfighter,25,1,0,0,discordmissiles,,,,,,,,,,2,3,0,2,3,,,,
Ian Campbell,separatistalliance,066,sithinfiltrator,78,4,0,0,heavylasercannon,protontorpedoes,seasonednavigator,scimitar,,,,,,,1,6,4,3,3,,,,
Ian Campbell,separatistalliance,dbs404,hyenaclassdroidbomber,36,1,0,0,proximitymines,,,,,,,,,,2,5,0,2,4,,,,
isaiah brody,resistance,rosetico,resistancetransportpod,33,2,0,0,experthandling,patternanalyzer,,,,,,,,,2,3,1,2,3,,,,
isaiah brody,resistance,jarekyeager,fireball,34,1,0,0,heroic,,,,,,,,,,2,6,0,2,5,,,,
isaiah brody,resistance,cobaltsquadronbomber,mg100starfortress,59,2,1,1,c3po-crew,delayedfuses,,,,,,,,,1,9,3,3,1,delayedfuses,,,
isaiah brody,resistance,paigetico,mg100starfortress,74,2,0,0,collisiondetector,clustermines,,,,,,,,,1,9,3,3,5,,,,
J Witherspoon,rebelalliance,knavesquadronescort,ewing,64,3,0,0,advprotontorpedoes,r4astromech,afterburners,,,,,,,,3,3,3,3,2,,,,
J Witherspoon,rebelalliance,ezrabridger-tielnfighter,tielnfighter,31,0,0,0,,,,,,,,,,,3,3,0,2,3,,,,
J Witherspoon,rebelalliance,braylenstramm,asf01bwing,63,3,0,0,collisiondetector,autoblasters,stabilizedsfoils,,,,,,,,1,4,4,3,4,,,,
J Witherspoon,rebelalliance,kylekatarn,hwk290lightfreighter,41,1,0,0,leiaorgana,,,,,,,,,,2,3,2,2,3,,,,
Jacob Donahue,rebelalliance,ezrabridger,attackshuttle,47,2,0,0,heightenedperception,herasyndulla,,,,,,,,,2,3,1,3,3,,,,
Jacob Donahue,rebelalliance,wardensquadronpilot,btls8kwing,62,4,1,2,barragerockets,skilledbombardier,perceptivecopilot,ionbombs,,,,,,,1,6,3,2,2,skilledbombardier,,,
Jacob Donahue,rebelalliance,phoenixsquadronpilot,rz1awing,29,0,0,0,,,,,,,,,,,3,2,2,2,1,,,,
Jacob Donahue,rebelalliance,fennrau-sheathipedeclassshuttle,sheathipedeclassshuttle,61,3,0,0,snapshot,jynerso,chopper,,,,,,,,2,4,1,2,6,,,,
jamaicanlumberjack,galacticempire,duchess,tieskstriker,58,3,1,1,trickshot,fifthbrother,munitionsfailsafe,,,,,,,,2,4,0,3,5,munitionsfailsafe,,,
jamaicanlumberjack,galacticempire,grandinquisitor,tieadvancedv1,67,3,0,0,foresight,trajectorysimulator,clustermissiles,,,,,,,,3,2,2,2,5,,,,
jamaicanlumberjack,galacticempire,lieutenantsai,lambdaclasst4ashuttle,73,5,0,0,trajectorysimulator,heavylasercannon,agentkallus,staticdischargevanes,st321,,,,,,1,6,4,3,3,,,,
Jamal Ahmad,scumandvillainy,crymorahgoon,btla4ywing,44,2,0,0,clustermines,iontorpedoes,,,,,,,,,1,6,2,2,1,,,,
Jamal Ahmad,scumandvillainy,tansariipointveteran,m3ainterceptor,41,3,0,0,protonrockets,electronicbaffle,fearless,,,,,,,,3,3,1,2,3,,,,
Jamal Ahmad,scumandvillainy,quinnjast,m3ainterceptor,44,1,0,0,protontorpedoes,,,,,,,,,,3,3,1,2,3,,,,
Jamal Ahmad,scumandvillainy,overseeryushyn,modifiedtielnfighter,26,0,0,0,,,,,,,,,,,3,3,0,2,2,,,,
Jamal Ahmad,scumandvillainy,dalanoberos,m12lkimogilafighter,45,0,0,0,,,,,,,,,,,1,7,2,3,3,,,,
James Carman,galacticrepublic,bravoflightofficer,nabooroyaln1starfighter,45,2,0,0,collisiondetector,iontorpedoes,,,,,,,,,2,3,2,2,2,,,,
James Carman,galacticrepublic,plokoon,delta7aethersprite,58,3,0,0,foresight,r2a6,calibratedlasertargeting,,,,,,,,3,3,1,2,5,,,,
James Carman,galacticrepublic,obiwankenobi,delta7aethersprite,52,1,0,0,calibratedlasertargeting,,,,,,,,,,3,3,1,2,5,,,,
James Carman,galacticrepublic,padmeamidala,nabooroyaln1starfighter,45,0,0,0,,,,,,,,,,,2,3,2,2,4,,,,
James O'Donoghue,rebelalliance,janors,hwk290lightfreighter,67,2,0,0,c3po,moldycrow,,,,,,,,,2,3,2,2,5,,,,
James O'Donoghue,rebelalliance,herasyndulla-vcx100lightfreighter,vcx100lightfreighter,82,2,0,0,advancedsensors,ghost,,,,,,,,,0,10,4,4,5,,,,
James O'Donoghue,rebelalliance,ezrabridger,attackshuttle,51,2,0,0,cassianandor,ioncannonturret,,,,,,,,,2,3,1,3,3,,,,
James Ritter,separatistalliance,haorchallprototype,vultureclassdroidfighter,26,2,0,0,ionmissiles,grapplingstruts,,,,,,,,,2,3,0,2,1,,,,
James Ritter,separatistalliance,feethanottrawautopilot,belbullab22starfighter,35,0,0,0,,,,,,,,,,,2,3,2,3,1,,,,
James Ritter,separatistalliance,darkcourier,sithinfiltrator,60,1,0,0,plasmatorpedoes,,,,,,,,,,1,6,4,3,2,,,,
James Ritter,separatistalliance,darthmaul,sithinfiltrator,79,1,0,0,chancellorpalpatine,,,,,,,,,,1,6,4,3,5,,,,
Jamie Bruce,galacticempire,doubleedge,tieagaggressor,29,0,0,0,,,,,,,,,,,2,4,1,2,2,,,,
Jamie Bruce,galacticempire,countessryad,tieddefender,83,2,0,0,ruthless,jammingbeam,,,,,,,,,3,3,4,3,4,,,,
Jamie Bruce,galacticempire,gammasquadronace,tiesabomber,30,0,0,0,,,,,,,,,,,2,6,0,2,3,,,,
Jamie Bruce,galacticempire,majorvermeil,tiereaper,58,1,0,0,seventhsister,,,,,,,,,,1,6,2,3,4,,,,
Jan Ullerup,scumandvillainy,autopilotdrone,escapecraft,12,0,0,0,,,,,,,,,,,2,2,2,2,1,,,,
Jan Ullerup,scumandvillainy,landocalrissian-escapecraft,escapecraft,33,2,0,0,marksmanship,freelanceslicer,,,,,,,,,2,2,2,2,4,,,,
Jan Ullerup,scumandvillainy,lattsrazzi,yv666lightfreighter,66,4,0,0,chewbacca-crew,bt1,deadmansswitch,houndstooth,,,,,,,1,9,3,3,3,,,,
Jan Ullerup,scumandvillainy,unkarplutt,quadrijettransferspacetug,43,3,0,0,patternanalyzer,ionbombs,deadmansswitch,,,,,,,,2,5,0,2,2,,,,
Jan Ullerup,scumandvillainy,serissu,m3ainterceptor,44,1,0,0,tractorbeam,,,,,,,,,,3,3,1,2,5,,,,
Jared Becker,resistance,zaribangel,rz2awing,48,3,0,0,intimidation,clustermissiles,patternanalyzer,,,,,,,,3,2,2,2,3,,,,
Jared Becker,resistance,colossusstationmechanic,fireball,43,6,1,3,protonrockets,r3astromech,coaxiumhyperfuel,munitionsfailsafe,electronicbaffle,kazsfireball,,,,,2,6,0,2,2,r3astromech,,,
Jared Becker,resistance,karekun,t70xwing,66,5,0,0,predator,m9g8,sparepartscanisters,integratedsfoils,blackone,,,,,,2,4,3,3,4,,,,
Jared Becker,resistance,finn,resistancetransportpod,43,2,0,0,primedthrusters,perceptivecopilot,,,,,,,,,2,3,1,2,2,,,,
Jared M. Paul,galacticempire,vedfoslo,tieadvancedx1,58,3,0,0,outmaneuver,firecontrolsystem,magpulsewarheads,,,,,,,,3,3,2,2,4,,,,
Jared M. Paul,galacticempire,rexlerbrath,tieddefender,81,1,0,0,jammingbeam,,,,,,,,,,3,3,4,3,5,,,,
Jared M. Paul,galacticempire,lieutenantkestal,tieagaggressor,34,1,0,0,dorsalturret,,,,,,,,,,2,4,1,2,4,,,,
Jared M. Paul,galacticempire,scimitarsquadronpilot,tiesabomber,27,0,0,0,,,,,,,,,,,2,6,0,2,2,,,,
Jared Mackert,resistance,paigetico,mg100starfortress,77,3,0,0,patternanalyzer,veteranturretgunner,electronicbaffle,,,,,,,,1,9,3,3,5,,,,
Jared Mackert,resistance,cat,mg100starfortress,64,2,0,0,chewbacca-crew-swz19,bombletgenerator,,,,,,,,,1,9,3,3,1,,,,
Jared Mackert,resistance,karekun,t70xwing,57,2,0,0,bb8,integratedsfoils,,,,,,,,,2,4,3,3,4,,,,
Jared Schwarze,scumandvillainy,sabinewren-lancerclasspursuitcraft,lancerclasspursuitcraft,67,2,0,0,000,shadowcaster,,,,,,,,,2,8,2,3,3,,,,
Jared Schwarze,scumandvillainy,oldteroch,fangfighter,63,2,0,0,marksmanship,advprotontorpedoes,,,,,,,,,3,4,0,3,5,,,,
Jared Schwarze,scumandvillainy,kaatoleeachos,z95af4headhunter,27,0,0,0,,,,,,,,,,,2,2,2,2,3,,,,
Jared Schwarze,scumandvillainy,ndrusuhlak,z95af4headhunter,42,3,0,0,clustermissiles,contrabandcybernetics,hullupgrade,,,,,,,,2,3,2,2,4,,,,
Jarrad Healy,scumandvillainy,manaroo,jumpmaster5000,67,4,0,0,protontorpedoes,jammingbeam,ig88d,dengar,,,,,,,2,6,3,2,3,,,,
Jarrad Healy,scumandvillainy,kathscarlet,firesprayclasspatrolcraft,95,5,0,0,composure,autoblasters,concussionmissiles,lattsrazzi,marauder,,,,,,2,6,4,3,4,,,,
Jarrad Healy,scumandvillainy,sarcoplank,quadrijettransferspacetug,37,1,0,0,patternanalyzer,,,,,,,,,,2,5,0,2,2,,,,
Jason Pint,scumandvillainy,torkilmux,hwk290lightfreighter,65,3,0,0,ig88d,shieldupgrade,moldycrow,,,,,,,,2,3,3,2,2,,,,
Jason Pint,scumandvillainy,princexizor,starviperclassattackplatform,64,2,0,0,snapshot,passivesensors,,,,,,,,,3,4,1,3,4,,,,
Jason Pint,scumandvillainy,ndrusuhlak,z95af4headhunter,30,0,0,0,,,,,,,,,,,2,2,2,2,4,,,,
Jason Pint,scumandvillainy,gandfindsman,g1astarfighter,41,0,0,0,,,,,,,,,,,1,5,4,3,1,,,,
Jay Davis,galacticrepublic,redsquadronbomber,btlbywing,40,2,0,0,ioncannonturret,protonbombs,,,,,,,,,1,5,3,2,2,,,,
Jay Davis,galacticrepublic,swoop,v19torrentstarfighter,31,0,0,0,,,,,,,,,,,2,5,0,2,3,,,,
Jay Davis,galacticrepublic,anakinskywalker-nabooroyaln1starfighter,nabooroyaln1starfighter,47,1,0,0,advprotontorpedoes,,,,,,,,,,2,3,2,2,4,,,,
Jay Davis,galacticrepublic,jediknight,delta7aethersprite,37,0,0,0,,,,,,,,,,,3,3,1,2,3,,,,
Jay Davis,galacticrepublic,luminaraunduli,delta7aethersprite,43,0,0,0,,,,,,,,,,,3,3,1,2,4,,,,
Jürgen M.,galacticrepublic,padmeamidala,nabooroyaln1starfighter,57,3,0,0,firecontrolsystem,r5astromech,advprotontorpedoes,,,,,,,,2,3,2,2,4,,,,
Jürgen M.,galacticrepublic,ricolie,nabooroyaln1starfighter,51,1,0,0,plasmatorpedoes,,,,,,,,,,2,3,2,2,5,,,,
Jürgen M.,galacticrepublic,wolffe,arc170starfighter,53,1,0,0,hullupgrade,,,,,,,,,,1,7,3,3,4,,,,
Jürgen M.,galacticrepublic,r2d2,btlbywing,38,1,0,0,dorsalturret,,,,,,,,,,1,5,3,2,2,,,,
JBark,scumandvillainy,foremanproach,modifiedtielnfighter,32,0,0,0,,,,,,,,,,,3,3,0,2,4,,,,
JBark,scumandvillainy,zuckuss,g1astarfighter,59,2,0,0,maul,tacticalscrambler,,,,,,,,,1,5,4,3,3,,,,
JBark,scumandvillainy,ahhav,modifiedtielnfighter,30,0,0,0,,,,,,,,,,,3,3,0,2,3,,,,
JBark,scumandvillainy,blacksunsoldier,z95af4headhunter,24,0,0,0,,,,,,,,,,,2,2,2,2,3,,,,
JBark,scumandvillainy,landocalrissian,customizedyt1300lightfreighter,55,1,0,0,magpulsewarheads,,,,,,,,,,1,8,3,2,4,,,,
Jeff McClain,galacticrepublic,goldsquadrontrooper,v19torrentstarfighter,32,1,0,0,protonrockets,,,,,,,,,,2,5,0,2,2,,,,
Jeff McClain,galacticrepublic,macewindu,delta7aethersprite,53,3,1,1,instinctiveaim,r5astromech,calibratedlasertargeting,,,,,,,,3,3,1,2,4,instinctiveaim,,,
Jeff McClain,galacticrepublic,padmeamidala,nabooroyaln1starfighter,73,4,0,0,juke,collisiondetector,r2a6,plasmatorpedoes,,,,,,,2,3,2,2,4,,,,
Jeff McClain,galacticrepublic,goji,btlbywing,42,2,0,0,ioncannonturret,r2astromech,,,,,,,,,1,5,3,2,2,,,,
Jeff Wake,firstorder,omegasquadronace,tiefofighter,37,2,0,0,intimidation,afterburners,,,,,,,,,3,3,1,2,3,,,,
Jeff Wake,firstorder,midnight,tiefofighter,46,1,0,0,advancedoptics,,,,,,,,,,3,3,1,2,6,,,,
Jeff Wake,firstorder,omegasquadronace,tiefofighter,41,2,0,0,squadleader,patternanalyzer,,,,,,,,,3,3,1,2,3,,,,
Jeff Wake,firstorder,blackout,tievnsilencer,76,2,0,0,outmaneuver,protonrockets,,,,,,,,,3,4,2,3,5,,,,
Jeff Wilder,firstorder,lieutenantrivas,tiefofighter,28,1,1,1,delayedfuses,,,,,,,,,,3,3,1,2,1,delayedfuses,,,
Jeff Wilder,firstorder,zetasquadronpilot,tiefofighter,32,1,0,0,targetingsynchronizer,,,,,,,,,,3,3,1,2,2,,,,
Jeff Wilder,firstorder,majorstridan,upsilonclassshuttle,75,3,1,3,biohexacryptcodes,advancedsensors,targetingcomputer,,,,,,,,1,6,6,4,4,targetingcomputer,,,
Jeff Wilder,firstorder,avenger,tievnsilencer,62,1,0,0,magpulsewarheads,,,,,,,,,,3,4,2,3,3,,,,
Jeff Wilson,galacticempire,lieutenantkestal,tieagaggressor,31,0,0,0,,,,,,,,,,,2,4,1,2,4,,,,
Jeff Wilson,galacticempire,countdown,tieskstriker,44,0,0,0,,,,,,,,,,,2,4,0,3,4,,,,
Jeff Wilson,galacticempire,duchess,tieskstriker,42,0,0,0,,,,,,,,,,,2,4,0,3,5,,,,
Jeff Wilson,galacticempire,rearadmiralchiraneau,vt49decimator,80,1,0,0,dauntless,,,,,,,,,,0,12,4,3,5,,,,
Jeremy Betsch,galacticrepublic,dineeellberger,nabooroyaln1starfighter,54,3,0,0,crackshot,r2a6,plasmatorpedoes,,,,,,,,2,3,2,2,3,,,,
Jeremy Betsch,galacticrepublic,jag,arc170starfighter,56,2,1,2,skilledbombardier,angleddeflectors,,,,,,,,,1,6,2,3,3,skilledbombardier,,,
Jeremy Betsch,galacticrepublic,anakinskywalker-nabooroyaln1starfighter,nabooroyaln1starfighter,54,1,0,0,protontorpedoes,,,,,,,,,,2,3,2,2,4,,,,
Jeremy Betsch,galacticrepublic,oddball,v19torrentstarfighter,34,0,0,0,,,,,,,,,,,2,5,0,2,5,,,,
Jeremy Buck,resistance,hansolo-scavengedyt1300,scavengedyt1300,93,4,0,0,protonrockets,chewbacca-crew-swz19,rey-gunner,tacticalscrambler,,,,,,,1,8,3,3,6,,,,
Jeremy Buck,resistance,niennunb,t70xwing,74,5,0,0,r4astromech,stealthdevice,integratedsfoils,patternanalyzer,advprotontorpedoes,,,,,,2,4,3,3,5,,,,
Jeremy Buck,resistance,bluesquadronrecruit,rz2awing,32,0,0,0,,,,,,,,,,,3,2,2,2,1,,,,
JERRY HOULT,firstorder,starkillerbasepilot,upsilonclassshuttle,83,5,0,0,deuteriumpowercells,freelanceslicer,pettyofficerthanisson,ioncannon,passivesensors,,,,,,1,6,6,4,2,,,,
JERRY HOULT,firstorder,muse,tiefofighter,37,2,0,0,fanatical,patternanalyzer,,,,,,,,,3,3,1,2,2,,,,
JERRY HOULT,firstorder,lieutenantlehuse,tiesffighter,53,2,0,0,ionmissiles,specialforcesgunner,,,,,,,,,2,3,3,2,5,,,,
JERRY HOULT,firstorder,zetasquadronpilot,tiefofighter,26,0,0,0,,,,,,,,,,,3,3,1,2,2,,,,
Jesse Choe,galacticempire,maarekstele,tieadvancedx1,52,2,0,0,ruthless,collisiondetector,,,,,,,,,3,3,2,2,5,,,,
Jesse Choe,galacticempire,turrphennir,tieininterceptor,45,1,0,0,swarmtactics,,,,,,,,,,3,3,0,3,4,,,,
Jesse Choe,galacticempire,lieutenantsai,lambdaclasst4ashuttle,58,3,1,2,firecontrolsystem,jammingbeam,seventhsister,,,,,,,,1,6,4,3,3,firecontrolsystem,,,
Jesse Choe,galacticempire,inquisitor,tieadvancedv1,41,1,0,0,concussionmissiles,,,,,,,,,,3,2,2,2,3,,,,
JF Gaudreau,galacticrepublic,obiwankenobi,delta7aethersprite,52,2,1,1,brilliantevasion,munitionsfailsafe,,,,,,,,,3,3,1,2,5,munitionsfailsafe,,,
JF Gaudreau,galacticrepublic,luminaraunduli,delta7aethersprite,46,1,0,0,calibratedlasertargeting,,,,,,,,,,3,3,1,2,4,,,,
JF Gaudreau,galacticrepublic,oddball-btlbywing,btlbywing,55,2,0,0,iontorpedoes,protonbombs,,,,,,,,,1,5,3,2,5,,,,
JF Gaudreau,galacticrepublic,padmeamidala,nabooroyaln1starfighter,45,0,0,0,,,,,,,,,,,2,3,2,2,4,,,,
JM (aka nutano),resistance,finchdallow,mg100starfortress,65,1,0,0,kaydelconnix,,,,,,,,,,1,9,3,3,4,,,,
JM (aka nutano),resistance,hansolo-scavengedyt1300,scavengedyt1300,65,0,0,0,,,,,,,,,,,1,8,3,3,6,,,,
JM (aka nutano),resistance,bluesquadronrecruit,rz2awing,32,0,0,0,,,,,,,,,,,3,2,2,2,1,,,,
JM (aka nutano),resistance,finn,resistancetransportpod,37,1,0,0,perceptivecopilot,,,,,,,,,,2,3,1,2,2,,,,
Joe Congdon,scumandvillainy,sabinewren-lancerclasspursuitcraft,lancerclasspursuitcraft,64,2,0,0,zuckuss,shadowcaster,,,,,,,,,2,8,2,3,3,,,,
Joe Congdon,scumandvillainy,gandfindsman,g1astarfighter,41,0,0,0,,,,,,,,,,,1,5,4,3,1,,,,
Joe Congdon,scumandvillainy,torkilmux,hwk290lightfreighter,38,0,0,0,,,,,,,,,,,2,3,2,2,2,,,,
Joe Congdon,scumandvillainy,gandfindsman,g1astarfighter,44,1,0,0,passivesensors,,,,,,,,,,1,5,4,3,1,,,,
Joe Congdon,scumandvillainy,autopilotdrone,escapecraft,12,0,0,0,,,,,,,,,,,2,2,2,2,1,,,,
Joe Detchemendy,scumandvillainy,graz,kihraxzfighter,48,1,0,0,deadmansswitch,,,,,,,,,,2,5,1,3,4,,,,
Joe Detchemendy,scumandvillainy,blacksunassassin,starviperclassattackplatform,56,1,0,0,virago,,,,,,,,,,3,4,2,3,3,,,,
Joe Detchemendy,scumandvillainy,outerrimpioneer,escapecraft,30,1,0,0,predator,,,,,,,,,,2,2,2,2,3,,,,
Joe Detchemendy,scumandvillainy,sarcoplank,quadrijettransferspacetug,34,1,0,0,electronicbaffle,,,,,,,,,,2,5,0,2,2,,,,
Joe Detchemendy,scumandvillainy,genesisred,m3ainterceptor,31,0,0,0,,,,,,,,,,,3,3,1,2,4,,,,
Joe Vincent,galacticrepublic,naboohandmaiden,nabooroyaln1starfighter,45,1,0,0,passivesensors,,,,,,,,,,2,3,2,2,1,,,,
Joe Vincent,galacticrepublic,jag,arc170starfighter,58,3,1,1,clonecommandercody,r2astromech,delayedfuses,,,,,,,,1,6,3,3,3,delayedfuses,,,
